LOCAL ID,COUNTY,MUNICIPALITY,ON,FROM,TO,APPROACH,AT,DIRECTION,AADT YEAR,AADT,AADT CARS,AADT TRUCKS,LOCATION
534844,ERIE,BUFFALO,UTICA ST (EAST),RT 5 MAIN ST,MICHIGAN AV,BETWEEN,,2-WAY,01/01/1986 12:00:00 AM,4400,,,"(42.91122473, -78.86365056)"
536449,ERIE,BUFFALO,CAZENOVIA ST,S LEGION DR,N LEGION DR,BETWEEN,,2-WAY,01/01/2005 12:00:00 AM,10400,,,"(42.85083077, -78.80919099)"
534610,ERIE,WEST SENECA,MINERAL SPRG RD,BUFFALO CITY LN,RT 240 HARLEM RD,BETWEEN,,2-WAY,01/01/1996 12:00:00 AM,9200,,,"(42.86362284, -78.79405797)"
534617,ERIE,AMHERST,N BAILEY AVE,EMERSON DR/AMSTERDAM AV,MAPLE RD,BETWEEN,,2-WAY,01/01/2004 12:00:00 AM,15900,,,"(42.98939706, -78.8146922)"
534337,ERIE,BUFFALO,FILLMORE AVE,KENSINGTON AV,RT 5 MAIN ST,BETWEEN,,2-WAY,01/01/1976 12:00:00 AM,12000,,,"(42.9321939, -78.83925319)"
546013,NIAGARA,PENDLETON,DONNER RD,EAST CANAL RD,TRANSIT RD,BETWEEN,,2-WAY,01/01/2011 12:00:00 AM,325,,,"(43.1242, -78.69901)"
534887,ERIE,LAN/CLAR,WEHRLE DR,RT 78 TRANSIT RD,HARRIS HILL RD,BETWEEN,,2-WAY,01/01/1998 12:00:00 AM,9500,,,"(42.95624191, -78.68326664)"
544218,NIAGARA,LOCKPORT,STONE RD,SUNSET DR,LEETE RD,BETWEEN,,2-WAY,01/01/2008 12:00:00 AM,3000,,,"(43.2014239, -78.72416496)"
534066,ERIE,"LACKAWANNA,ORCHARD PARK",BERG RD,ABBOTT,LACKAWANNA CITY LN,BETWEEN,,2-WAY,01/01/2013 12:00:00 AM,2861,2801,59,"(42.80433547, -78.79555732)"
534404,ERIE,BUFFALO,GRIDER ST,E FERRY ST,NORTHLAND AV,BETWEEN,,2-WAY,01/01/1993 12:00:00 AM,6700,,,"(42.9171, -78.829101)"
534772,ERIE,WEST SENECA,SENECA ST,RT 277 UNION RD,RIDGE RD,BETWEEN,,2-WAY,01/01/1995 12:00:00 AM,19200,,,"(42.82942477, -78.76871109)"
530377,ERIE,WEST SENECA,ORCHARD PK RD,RIDGE RD,POTTERS RD,BETWEEN,,2-WAY,01/01/2008 12:00:00 AM,14750,,,"(42.83311097, -78.7819612)"
530241,ERIE,BUFFALO,MAIN ST,HERTEL AV,NF BLVD,BETWEEN,,2-WAY,01/01/1990 12:00:00 AM,30500,,,"(42.951066, -78.826001)"
536053,ERIE,AMHERST,NY 263 MILLERSPORT HWY / CAMPUS,,,,NY 263 NB (OFF) TO N CAMPUS BLVD,RAMP,01/01/2009 12:00:00 AM,1059,,,"(42.994659, -78.786487)"
530261,ERIE,AMHERST,MILLERSPORT HWY,SYLVAN PKWY,RT 270 CAMPBELL BLVD,BETWEEN,,2-WAY,01/01/1991 12:00:00 AM,12000,,,"(43.01423172, -78.76907453)"
544198,NIAGARA,LOCKPORT,PURDY RD,STONE RD,RT 104 RIDGE RD,BETWEEN,,2-WAY,01/01/2002 12:00:00 AM,1700,,,"(43.20520514, -78.71302843)"
540035,NIAGARA,NIAGARA FALLS,MILITARY RD,RT 62 NF BLVD,3RD ST,BETWEEN,,2-WAY,01/01/2007 12:00:00 AM,18000,,,"(43.0983135, -78.97601366)"
530356,ERIE,CHEEKTOWAGA,BROADWAY,RT 240 HARLEM RD,RT 277 UNION RD,BETWEEN,,2-WAY,01/01/1987 12:00:00 AM,18700,,,"(42.902221, -78.769567)"
530018,ERIE,HAMBURG,LAKESHORE RD,WANAKAH/AMSDELL RD,CONNECT TO RT 75,BETWEEN,,2-WAY,01/01/2006 12:00:00 AM,16600,,,"(42.756116, -78.887003)"
530211,ERIE,BUFFALO,NIAGARA ST,PORTER AV,BUSTI AV,BETWEEN,,2-WAY,01/01/1990 12:00:00 AM,8000,,,"(42.90519926, -78.89583191)"
530106,ERIE,BUFFALO,BAILEY AVE,RT 130 BROADWAY,WALDEN AV,BETWEEN,,2-WAY,01/01/1982 12:00:00 AM,14900,,,"(42.90142908, -78.81386071)"
537067,ERIE,TONAWANDA,ENSMINGER,MILENS RD,RT 265 MILITARY RD,BETWEEN,,2-WAY,01/01/1980 12:00:00 AM,7300,,,"(42.98811342, -78.88700724)"
534815,ERIE,BUFFALO,SUMMER ST,RICHMOND AV,ELMWOOD AV,BETWEEN,,2-WAY,01/01/1978 12:00:00 AM,8300,,,"(42.904715, -78.878254)"
534207,ERIE,BUFFALO,DELAVAN AVE (EAST),FILLMORE AV,GRIDER ST,BETWEEN,,2-WAY,01/01/1982 12:00:00 AM,11700,,,"(42.921957, -78.832286)"
540328,NIAGARA,WILSON,YOUNGTN-LKPT RD,RANSOMVILLE RD,N RIDGE RD,BETWEEN,,2-WAY,01/01/1990 12:00:00 AM,1900,,,"(43.22766487, -78.87501642)"
535090,ERIE,CHEEKTOWAGA,DONALD DR,GENESEE ST,CUL DE SAC,BETWEEN,,2-WAY,01/01/2014 12:00:00 AM,422,,,"(42.927162, -78.759592)"
530268,ERIE,AMHERST/TONAWANDA,NIAGARA FALLS BLVD,RT 324 SHERIDAN DR,MAPLE RD,BETWEEN,,2-WAY,01/01/1986 12:00:00 AM,26600,,,"(42.98865494, -78.82265568)"
534927,ERIE,ORCHARD PARK,ANGLE RD,MICHAEL RD,RT 20 SOUTHWESTERN BLVD,BETWEEN,,2-WAY,01/01/2014 12:00:00 AM,1876,1699,176,"(42.80897, -78.71932)"
534017,ERIE,BUFFALO,ALLEN ST,FRANKLIN ST,RT 5 MAIN ST,BETWEEN,,2-WAY,01/01/1978 12:00:00 AM,13600,,,"(42.89941317, -78.87053847)"
536323,ERIE,GRAND ISLAND,WHITEHAVEN RD,STONY POINT RD,E RIVER PKWY,BETWEEN,,2-WAY,01/01/1985 12:00:00 AM,1500,,,"(43.02219216, -78.92176062)"
534165,ERIE,CHEEKTOWAGA,CLEVELAND DR,BEACH RD,RT 277 UNION RD,BETWEEN,,2-WAY,01/01/2004 12:00:00 AM,8000,,,"(42.94483952, -78.75768185)"
534070,ERIE,BUFFALO,BERKSHIRE AVE,E AMHERST ST,PARKRIDGE AV,BETWEEN,,1-WAY,01/01/1981 12:00:00 AM,3300,,,"(42.940559, -78.822263)"
534457,ERIE,BUFFALO,HURON ST (WEST),RT 384 DELAWARE AV,FRANKLIN ST,BETWEEN,,2-WAY,01/01/1998 12:00:00 AM,3600,,,"(42.88918134, -78.87645274)"
539046,ERIE,COLLINS,RICHARDSON RD,RT 438,RESERVATION EAST LINE,BETWEEN,,2-WAY,01/01/2010 12:00:00 AM,1750,,,"(42.499826, -78.956354)"
530006,ERIE,AMHERST,MAIN ST,RT 240 HARLEM RD,I-290 YOUNGMANN EXP,BETWEEN,,2-WAY,01/01/2005 12:00:00 AM,22150,,,"(42.96109436, -78.7766397)"
530554,ERIE,BUFFALO,NIAGARA THRUWAY,AMHERST ST (N12),AUSTIN/HERTEL (N13),BETWEEN,,2-WAY,01/01/1997 12:00:00 AM,54200,,,"(42.935485, -78.90398)"
530111,ERIE,HAMBURG,S WESTERN BLVD,RT 62 SOUTH PARK AV,RT 20A BIG TREE RD,BETWEEN,,2-WAY,01/01/1995 12:00:00 AM,20800,,,"(42.76773785, -78.81619692)"
540034,NIAGARA,NIAGARA FALLS,BUFFALO AVE,RT 265 MILITARY RD,BUFFALO AV,BETWEEN,,2-WAY,01/01/2007 12:00:00 AM,4000,,,"(43.07811214, -78.95979971)"
534074,ERIE,BUFFALO,BEST ST,JEFFERSON AV,WOHLERS AV,BETWEEN,,2-WAY,01/01/1980 12:00:00 AM,8800,,,"(42.903806, -78.851124)"
534806,ERIE,GRAND ISLAND,STONY POINT RD,STALEY RD,WHITEHAVEN RD,BETWEEN,,2-WAY,01/01/1981 12:00:00 AM,4800,,,"(43.0170739, -78.94586563)"
531020,ERIE,AMHERST,N FOREST RD,WEINBURG CAMPUS N DWY,DODGE RD,BETWEEN,,2-WAY,01/01/2012 12:00:00 AM,2181,2133,47,"(43.01832066, -78.78797337)"
534600,ERIE,BUFFALO,MICHIGAN AVE,NORTH ST,BEST ST,BETWEEN,,2-WAY,01/01/2004 12:00:00 AM,3400,,,"(42.90311779, -78.86258036)"
534027,ERIE,BUFFALO,AMHERST ST,FAIRFIELD ST,RT 5 MAIN ST,BETWEEN,,2-WAY,01/01/2003 12:00:00 AM,6500,,,"(42.9402764, -78.84056211)"
534151,ERIE,BUFFALO,CHIPPEWA ST (WEST),S ELMWOOD AV,RT 384 DELAWARE AV,BETWEEN,,2-WAY,01/01/1983 12:00:00 AM,13100,,,"(42.89093, -78.87771)"
530171,ERIE,CLARENCE,TRANSIT RD,RT 324 SHERIDAN DR,MAPLE RD,BETWEEN,,2-WAY,01/01/2011 12:00:00 AM,36850,,,"(42.984087, -78.696914)"
534015,ERIE,BUFFALO,ALLEN ST,ELMWOOD AV,RT 384 DELAWARE AV,BETWEEN,,2-WAY,01/01/2006 12:00:00 AM,5400,,,"(42.89943675, -78.8754952)"
536431,ERIE,WALES,HUNTERS CREEK RD,WARNER HILL RD,RT 78 STRYKERSVILLE RD,BETWEEN,,2-WAY,01/01/2014 12:00:00 AM,1151,,,"(42.75035467, -78.53168696)"
534831,ERIE,BUFFALO,TIFFT ST,RT 62 SOUTH PARK AV,MCKINLEY PKWY,BETWEEN,,2-WAY,01/01/1997 12:00:00 AM,5800,,,"(42.84695, -78.82104)"
536322,ERIE,AMHERST,GLEN AVE,REIST AVE,MILL ST,BETWEEN,,2-WAY,01/01/2012 12:00:00 AM,4483,4419,63,"(42.965429, -78.744346)"
531114,ERIE,BUFFALO,NIAGARA ST,ELMWOOD AV,W HURON ST,BETWEEN,,2-WAY,01/01/2001 12:00:00 AM,9300,,,"(42.88943288, -78.88100445)"
534319,ERIE,BUFFALO,FERRY ST (WEST),RT 266 NIAGARA ST,GRANT ST,BETWEEN,,2-WAY,01/01/1997 12:00:00 AM,5200,,,"(42.91512213, -78.89682412)"
530576,ERIE,AMHERST,YOUNGMANN EXPWY,RT 263 MILLERSPORT HWY,RT 324 SHERIDAN DR,BETWEEN,,2-WAY,01/01/2012 12:00:00 AM,122127,,,"(42.98170905, -78.78896177)"
530033,ERIE,AMHERST,N FOREST RD,N UNION RD,RT 324 SHERIDAN DR,BETWEEN,,2-WAY,01/01/2015 12:00:00 AM,10660,10403,256,"(42.97318356, -78.76220137)"
544137,NIAGARA,PENDLETON,N TONA CREEK RD,BEAR RIDGE RD,RT 270 CAMPBELL BLVD,BETWEEN,,2-WAY,01/01/2003 12:00:00 AM,2400,,,"(43.0679198, -78.78038406)"
539272,ERIE,AMHERST,VILLAGE GREEN,NY 324 SHERIDAN DR,THE PADDOCK,BETWEEN,,2-WAY,01/01/2013 12:00:00 AM,1848,1763,84,"(42.97919734, -78.74774694)"
540931,NIAGARA,WHEATFIELD,WILLIAMS RD,CAYUGA DR EXT,RT 62 NF BLVD,BETWEEN,,2-WAY,01/01/2008 12:00:00 AM,12100,,,"(43.095614, -78.940891)"
534224,ERIE,CHEEKTOWAGA,DICK RD,GEORGE URBAN BLVD,DEPEW VILL LN,BETWEEN,,2-WAY,01/01/1994 12:00:00 AM,23500,,,"(42.92002495, -78.73852015)"
534021,ERIE,BUFFALO,AMHERST ST,RT 265 MILITARY RD,GRANT ST,BETWEEN,,2-WAY,01/01/2008 12:00:00 AM,8000,,,"(42.93763733, -78.89153481)"
534572,ERIE,HAMBURG,MCKINLEY PKWY,NEWTON RD,CLARK ST,BETWEEN,,2-WAY,01/01/2015 12:00:00 AM,8812,8499,312,"(42.726568, -78.812962)"
534501,ERIE,AMHERST,KLEIN RD,HOPKINS RD,YOUNGS RD,BETWEEN,,2-WAY,01/01/2011 12:00:00 AM,11931,11625,305,"(43.001656, -78.734357)"
536002,ERIE,BUFFALO,I-190 @ NY 5 (SKYWAY),,,,NY 5 EB (OFF) TO SENECA ST / PEARL ST,RAMP,01/01/2012 12:00:00 AM,1426,,,"(42.88079929, -78.87760878)"
534246,ERIE,AMHERST,E ROBINSON RD,OLD NIAGARA FALLS BLVD,US 62 NF BLVD,BETWEEN,,2-WAY,01/01/1985 12:00:00 AM,5200,,,"(43.03602058, -78.82484771)"
530114,ERIE,WEST SENECA/ELMA,TRANSIT RD,RT 187 TRANSIT RD,RT 16/78 SENECA ST,BETWEEN,,2-WAY,01/01/1999 12:00:00 AM,17700,,,"(42.82115264, -78.69692177)"
544194,NIAGARA,NIAGARA FALLS,PORTAGE RD,NIAGARA ST,RT 62A PINE AV,BETWEEN,,2-WAY,01/01/2015 12:00:00 AM,3511,3351,159,"(43.091842, -79.046266)"
536499,ERIE,CHEEKTOWAGA,GEO URBAN BLVD,FRENCH RD,RT 78 TRANSIT RD,BETWEEN,,2-WAY,01/01/1981 12:00:00 AM,15500,,,"(42.9149, -78.708866)"
534160,ERIE,HAMBURG,CLARK ST,RT 62 SOUTH PARK AV,MCKINLEY PKWY,BETWEEN,,2-WAY,01/01/1983 12:00:00 AM,6700,,,"(42.728191, -78.820407)"
541214,NIAGARA,NIAGARA FALLS,FOURTH ST,RT 104 MAIN ST/RT 62 (NB) WALNUT AV,PINE AV,BETWEEN,,1-WAY,01/01/2013 12:00:00 AM,439,,,"(43.093681, -79.058261)"
530113,ERIE,ORCHARD PARK,S WESTERN BLVD,RTS 240/277 N BUFFALO ST,MICHAEL RD,BETWEEN,,2-WAY,01/01/1991 12:00:00 AM,13000,,,"(42.80074792, -78.74371827)"
545124,NIAGARA,NORTH TONAWANDA,SOUTH AVE,WARD RD,KOHL ST,BETWEEN,,2-WAY,01/01/2015 12:00:00 AM,327,,,"(43.057464, -78.890228)"
534542,ERIE,BUFFALO,LOUISIANA ST,SOUTH PARK AV,I-190 RAMP,BETWEEN,,2-WAY,01/01/1983 12:00:00 AM,5100,,,"(42.873022, -78.864055)"
530216,ERIE,WEST SENECA,UNION RD,CAZENOVIA CREEK BRIDGE,SENECA ST,BETWEEN,,2-WAY,01/01/1977 12:00:00 AM,22200,,,"(42.82794158, -78.75343323)"
530382,ERIE,EAST AURORA,QUAKER RD,JEWETT-HOLMWOOD RD,BUFFALO RD,BETWEEN,,2-WAY,01/01/2005 12:00:00 AM,12800,,,"(42.763709, -78.634667)"
540273,NIAGARA,CAMBRIA,RIDGE RD,START RT 104 OLAP @ PLANK RD,END NY 104 OLAP @ STONE RD,BETWEEN,,2-WAY,01/01/1999 12:00:00 AM,7300,,,"(43.21387335, -78.7756446)"
540100,NIAGARA,PORTER,MAIN ST (RT 18F),RT 93 YOUNGSTOWN-LOCKPORT RD,JACKSON ST,BETWEEN,,2-WAY,01/01/1989 12:00:00 AM,1100,,,"(43.25289824, -79.04983074)"
546037,NIAGARA,PORTER,BALMER RD,DICKERSONVILLE RD,RANSOMVILLE RD,BETWEEN,,2-WAY,01/01/2011 12:00:00 AM,500,,,"(43.231433, -78.933434)"
534598,ERIE,BUFFALO,MICHIGAN AVE,VIRGINIA ST,HIGH ST,BETWEEN,,2-WAY,01/01/2007 12:00:00 AM,7600,,,"(42.8992889, -78.86333036)"
534539,ERIE,CHEEKTOWAGA,LOSSON RD,RT 277 UNION RD,TOWERS BLVD,BETWEEN,,2-WAY,01/01/2007 12:00:00 AM,17000,,,"(42.88201, -78.747026)"
530219,ERIE,CHEEKTOWAGA,UNION RD,COMO PARK BLVD,WALDEN AV,BETWEEN,,2-WAY,01/01/1981 12:00:00 AM,43500,,,"(42.900521, -78.754292)"
534030,ERIE,ORCHARD PARK,ARMOR-DUELLS RD,S ABBOTT RD,POWERS RD,BETWEEN,,2-WAY,01/01/1981 12:00:00 AM,3900,,,"(42.74042317, -78.79366905)"
540913,NIAGARA,NIAGARA FALLS,HIGHLAND AVE,MARYLAND AV,RT 61 HYDE PARK BLD,BETWEEN,,2-WAY,01/01/2004 12:00:00 AM,1400,,,"(43.12565982, -79.04122621)"
540906,NIAGARA,PORTER,ROBT MOSES PKWY,FOURMILE CREEK ST PARK,RT 18 LAKE RD,BETWEEN,,2-WAY,01/01/1989 12:00:00 AM,800,,,"(43.27189941, -78.99677396)"
534975,ERIE,BUFFALO,ELLICOTT ST,RT 354 CLINTON ST,BROADWAY,BETWEEN,,2-WAY,01/01/2011 12:00:00 AM,3928,3660,267,"(42.885555, -78.87206)"
540074,NIAGARA,NORTH TONAWANDA,RIVER RD,RT 429 WHEATFIELD ST,WARD RD,BETWEEN,,2-WAY,01/01/2015 12:00:00 AM,15082,13817,1264,"(43.04336072, -78.88866484)"
547054,NIAGARA,LOCKPORT,VINE ST,NY 31 EAST AV,MARKET ST,BETWEEN,,2-WAY,01/01/2011 12:00:00 AM,2025,,,"(43.177647, -78.678871)"
534192,ERIE,BUFFALO,CONNECTICUT ST,PROSPECT AV,RICHMOND AV,BETWEEN,,2-WAY,01/01/2015 12:00:00 AM,3074,3020,53,"(42.90600686, -78.88739348)"
530294,ERIE,BUFFALO,CLINTON ST,CLINTON AV (PINE ST),JEFFERSON AV,BETWEEN,,2-WAY,01/01/2011 12:00:00 AM,3075,,,"(42.88258389, -78.85801792)"
534301,ERIE,TONAWANDA,ENGLEWOOD,HIGHLAND AV,STARIN AV,BETWEEN,,2-WAY,01/01/1984 12:00:00 AM,8300,,,"(42.971169, -78.851299)"
534509,ERIE,BUFFALO,LAFAYETTE AVE,GRANT ST,BIDWELL PKWY,BETWEEN,,2-WAY,01/01/2012 12:00:00 AM,3613,3464,148,"(42.92020566, -78.8849473)"
534054,ERIE,GRAND ISLAND,BASE LINE RD,LOVE RD,STALEY RD,BETWEEN,,2-WAY,01/01/2008 12:00:00 AM,6000,,,"(43.00142823, -78.96504208)"
534194,ERIE,CLARENCE,COUNTY RD,HEISE RD,GOODRICH RD,BETWEEN,,2-WAY,01/01/2007 12:00:00 AM,6100,,,"(43.03214113, -78.64558697)"
540483,NIAGARA,NORTH TONAWANDA,NIA FALLS BLVD,(N TONA E CITY LN) CRESCENT DR,RT 425 SHAWNEE/ERIE RDS,BETWEEN,,2-WAY,01/01/2011 12:00:00 AM,29500,,,"(43.05744944, -78.83333355)"
540037,NIAGARA,PORTER,LAKE RD,ROBERT MOSES PKWY,PORTER CENTER RD,BETWEEN,,2-WAY,01/01/2001 12:00:00 AM,1600,,,"(43.28164186, -78.96235049)"
533078,ERIE,BUFFALO,I-190 @ NIAGARA ST,,,,VIRGINIA ST TO I-190 NB (ON),RAMP,01/01/2009 12:00:00 AM,4292,4144,147,"(42.89137051, -78.89043242)"
530018,ERIE,HAMBURG,LAKESHORE RD,WANAKAH/AMSDELL RD,CONNECT TO RT 75,BETWEEN,,2-WAY,01/01/2008 12:00:00 AM,20700,,,"(42.756116, -78.887003)"
530465,ERIE,CHEEKTOWAGA,BROADWAY,BORDEN RD,RT 78 TRANSIT RD,BETWEEN,,2-WAY,01/01/2008 12:00:00 AM,15700,,,"(42.90174737, -78.70184898)"
534215,ERIE,BUFFALO,DELAVAN AVE (WEST),RICHMOND AV,ELMWOOD AV,BETWEEN,,2-WAY,01/01/2013 12:00:00 AM,2547,2359,187,"(42.92218757, -78.88013929)"
530446,ERIE,ELMA/WEST SENECA,TRANSIT RD,BULLIS RD,RT 354 CLINTON ST,BETWEEN,,2-WAY,01/01/1997 12:00:00 AM,18700,,,"(42.850143, -78.696915)"
534891,ERIE,BOSTON,WEST TILLEN RD,RICE RD,MILL ST,BETWEEN,,2-WAY,01/01/1999 12:00:00 AM,1100,,,"(42.62532301, -78.75582576)"
540050,NIAGARA,LEWISTON,NIAGARA THRUWAY,RT 104/RT 265,LEWISTON-QUEENSTON BRIDGE END I-190,BETWEEN,,2-WAY,01/01/1986 12:00:00 AM,7469,5681,1788,"(43.15295284, -79.04431343)"
534140,ERIE,AURORA,CENTER ST,SWEET RD,HUBBARD RD,BETWEEN,,2-WAY,01/01/1997 12:00:00 AM,3900,,,"(42.74107127, -78.62285256)"
544104,NIAGARA,NIAGARA,LOCKPORT RD,RT 265 MILITARY RD,MILLER RD,BETWEEN,,2-WAY,01/01/1984 12:00:00 AM,5200,,,"(43.1214175, -78.98689002)"
534942,ERIE,ORCHARD PARK,CALIFORNIA RD,RT 20 SOUTHWESTERN BLVD,RT 179 MILESTRIP RD,BETWEEN,,2-WAY,01/01/2011 12:00:00 AM,2889,2767,121,"(42.78474016, -78.7846756)"
530322,ERIE,AMHERST,YOUNGMANN EXPWY,I-990,RT 263 MILLERSPORT HWY,BETWEEN,,2-WAY,01/01/2003 12:00:00 AM,120700,,,"(42.991998, -78.800983)"
530469,ERIE,TONAWANDA,DELAWARE AVE,DELAWARE RD,RT 324 SHERIDAN DR,BETWEEN,,2-WAY,01/01/2006 12:00:00 AM,20400,,,"(42.97045857, -78.87096226)"
545407,NIAGARA,LEWISTON,POWER AUTH SERVICE DR,NY 104 LEWISTON RD,HYDE PARK BLVD,BETWEEN,,2-WAY,01/01/2015 12:00:00 AM,510,465,44,"(43.132383, -79.041274)"
534289,ERIE,BUFFALO,ELMWOOD AVE,VIRGINIA ST,ALLEN ST,BETWEEN,,2-WAY,01/01/2000 12:00:00 AM,11000,,,"(42.8980692, -78.87709379)"
544241,NIAGARA,NIAGARA FALLS,TUSCARORA RD,CAYUGA DR,RT 62 NF BLVD,BETWEEN,,2-WAY,01/01/1996 12:00:00 AM,7500,,,"(43.09067878, -78.9630425)"
540625,NIAGARA,NIAGARA FALLS,HYDE PARK BLVD,RT 31 COLLEGE AV,NIAGARA FALLS N CITY LN,BETWEEN,,2-WAY,01/01/1979 12:00:00 AM,6400,,,"(43.12554824, -79.0374738)"
530119,ERIE,BUFFALO,MAIN ST,RT 198 SCAJAQUADA EXP,JEWETT PKWY,BETWEEN,,2-WAY,01/01/1986 12:00:00 AM,18500,,,"(42.93278304, -78.84605527)"
544017,NIAGARA,NIAGARA FALLS,72ND ST,FRONTIER AVE,RT 62 NF BLVD,BETWEEN,,2-WAY,01/01/2001 12:00:00 AM,2700,,,"(43.08646537, -78.98176432)"
544202,NIAGARA,PORTER,RANSOMVILLE RD,BALMER RD,RT 93 YOUNGSTOWN-LOCKPORT RD,BETWEEN,,2-WAY,01/01/1995 12:00:00 AM,3300,,,"(43.23616574, -78.90955657)"
534325,ERIE,BUFFALO,FILLMORE AVE,SMITH ST,S DIVISION ST,BETWEEN,,2-WAY,01/01/2008 12:00:00 AM,8600,,,"(42.87585403, -78.84304047)"
544225,NIAGARA,NORTH TONAWANDA,SWEENEY ST,PAYNE AVE,DIVISION STREET,BETWEEN,,2-WAY,01/01/2007 12:00:00 AM,5800,,,"(43.02366, -78.863467)"
534447,ERIE,WALES,HUNTERS CREEK RD,HOLLAND TN LN,WARNER HILL RD,BETWEEN,,2-WAY,01/01/1991 12:00:00 AM,1000,,,"(42.70884732, -78.52452278)"
544233,NIAGARA,PENDLETON/WHEATFIELD,PENDLETON/WHEATFIELD TOWN LINE RD,SLUSARIC RD,MAPLETON RD,BETWEEN,,2-WAY,01/01/2005 12:00:00 AM,2100,,,"(43.11613523, -78.82436425)"
530232,ERIE,ELMA,AURORA EXPWY,RT 20A/78 BIG TREE RD,MAPLE ST,BETWEEN,,2-WAY,01/01/1995 12:00:00 AM,13800,,,"(42.784567, -78.595676)"
536232,ERIE,EVANS,OLD LAKE SHORE,KENNEDY AVE,LAKE RD,BETWEEN,,2-WAY,01/01/2014 12:00:00 AM,2230,2125,104,"(42.640466, -79.06774)"
534888,ERIE,CLARENCE,WEHRLE DR,HARRIS HILL RD,GUNVILLE RD,BETWEEN,,2-WAY,01/01/2014 12:00:00 AM,5305,5029,275,"(42.960237, -78.651799)"
536069,ERIE,CLARENCE,STRICKLER RD,GREINER RD,CLARENCE CENTER RD,BETWEEN,,2-WAY,01/01/2010 12:00:00 AM,2454,1984,469,"(42.99335572, -78.60736013)"
534246,ERIE,AMHERST,E ROBINSON RD,OLD NIAGARA FALLS BLVD,US 62 NF BLVD,BETWEEN,,2-WAY,01/01/1976 12:00:00 AM,3900,,,"(43.03602058, -78.82484771)"
534534,ERIE,BUFFALO,LINWOOD AVE,NORTH ST,SUMMER ST,BETWEEN,,1-WAY,01/01/2006 12:00:00 AM,3900,,,"(42.90366497, -78.8705492)"
544191,NIAGARA,LEWISTON,PLETCHER RD,RT 18F LOWER RIVER RD,JOSEPH DAVIS PARK RD,BETWEEN,,2-WAY,01/01/1986 12:00:00 AM,1200,,,"(43.20427452, -79.03565258)"
541011,NIAGARA,LOCKPORT,AKRON RD,LOCKPORT CITY LN,RT 93 DYSINGER RD,BETWEEN,,2-WAY,01/01/1991 12:00:00 AM,1850,,,"(43.139843, -78.614487)"
544075,NIAGARA,LOCKPORT,GOODING ST,CLINTON ST,GLENWOOD AV,BETWEEN,,2-WAY,01/01/1998 12:00:00 AM,2600,,,"(43.17820246, -78.69206831)"
539056,ERIE,COLLINS,FOUR MILE LEVEL,VERSAILLES-PLANK RD,BRANT RESERVATION RD (SOUTHBOUND ONLY),BETWEEN,,2-WAY,01/01/2010 12:00:00 AM,2995,,,"(42.5328, -78.98643)"
534058,ERIE,HAMBURG,BAYVIEW RD,BEETOW RD,ROSETTA RD,BETWEEN,,2-WAY,01/01/1982 12:00:00 AM,800,,,"(42.755145, -78.815966)"
536190,ERIE,AMHERST,N FRENCH RD,DODGE RD,RT 78 TRANSIT RD,BETWEEN,,2-WAY,01/01/2014 12:00:00 AM,13686,,,"(43.034047, -78.701073)"
530092,ERIE,BRANT,ERIE RD,RT 438 FLAT RD,RT 249 FARNHAM,BETWEEN,,2-WAY,01/01/2014 12:00:00 AM,6140,,,"(42.582901, -79.104803)"
530328,ERIE,AMHERST,MILLERSPORT HWY,CONVENTRY RD,N FOREST RD,BETWEEN,,2-WAY,01/01/1987 12:00:00 AM,13800,,,"(43.00493841, -78.77254799)"
530355,ERIE,BUFFALO,BROADWAY,RT 62 BAILEY AV,BUFFALO E CITY LN,BETWEEN,,2-WAY,01/01/1979 12:00:00 AM,17400,,,"(42.89766836, -78.80584359)"
544019,NIAGARA,NIAGARA FALLS,77TH ST,FRONTIER AV,RT 62 NF BLVD,BETWEEN,,2-WAY,01/01/2013 12:00:00 AM,2532,2382,149,"(43.08409116, -78.97607535)"
540400,NIAGARA,NIAGARA,MILITARY RD,LOCKPORT RD,RT 31 WITMER RD,BETWEEN,,2-WAY,01/01/2008 12:00:00 AM,13500,,,"(43.12335957, -79.00045395)"
530956NB,ERIE,BUFFALO,ELM ST,BROADWAY,KENSINGTON EXPWY,BETWEEN,,1-WAY,01/01/2005 12:00:00 AM,15725,,,"(42.88896714, -78.86812717)"
544120,NIAGARA,LOCKPORT,LOCUST ST,LINCOLN AV,WASHBURN ST,BETWEEN,,2-WAY,01/01/2010 12:00:00 AM,5627,5390,236,"(43.15914565, -78.68580669)"
534174,ERIE,TONAWANDA,COLVIN BLVD,KENMORE AV,KENMORE VILL LN,BETWEEN,,2-WAY,01/01/1976 12:00:00 AM,16400,,,"(42.96183141, -78.85835722)"
534063,ERIE,TONAWANDA,BELMONT AVE,ENGLEWOOD AV,RT 324 SHERIDAN DR,BETWEEN,,2-WAY,01/01/1996 12:00:00 AM,6400,,,"(42.97765103, -78.85294318)"
540286,NIAGARA,WHEATFIELD,NIA FALLS BLVD,WALMORE RD,WILLIAMS RD,BETWEEN,,2-WAY,01/01/2002 12:00:00 AM,21900,,,"(43.09955322, -78.93398613)"
531001,ERIE,HAMBURG,OLD LAKE SHORE,18 MILE CREEK BRIDGE (TOWN LINE),ECKHARDT RD,BETWEEN,,2-WAY,01/01/2009 12:00:00 AM,1756,,,"(42.715394, -78.964555)"
